{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
1200 70 0.985 3623.831074153051 0.3308380311592385 0.00015565113954076583 0.00016230556434757116 0.0001623319117201145 3.535536400750896e-05
1200 400 0.98 1.3257092275888422 0.044916878963869214 0.0 0.0 0.0 0.0
4000 3000 0.0 0.0 nan nan nan nan nan
600 400 0.0 0.0 nan 0.0 0.0 0.0 nan
2000 1400 0.0 0.0 nan nan nan nan nan
700 100 0.705 0.0 0.0 0.0 0.0 0.0 0.0
500 60 0.0 0.0 nan 0.0 0.0 0.0 0.0
500 95 0.0 0.0 nan 0.0 0.0 0.0 0.0
1000 100 0.985 385.03707437332866 0.12968657481995535 0.0001814439727917794 0.00018692595750335612 0.0001869609053496043 0.00012454885228208737
900 100 0.99 41.800300597066304 0.08358500934930675 2.3998865113547114e-05 2.6286165092566956e-05 2.628685607320546e-05 0.0
1400 1200 0.0 0.0 nan nan nan nan nan
1000 600 0.8250000000000001 0.0 nan 0.0 0.0 0.0 nan
1800 800 0.0 0.0 nan nan nan nan nan
2000 90 0.98 13136.550062970236 0.36305144287569313 0.00013044447567466807 0.0001370492002114383 0.00013706798526919405 0.0
400 80 0.0 0.0 nan nan nan nan nan
500 80 0.0 0.0 nan 0.0 0.0 0.0 0.0
3000 150 0.885 23664.97022433259 0.7162363583062388 0.00391626620898737 0.004054487401201704 0.004070993191808268 0.0032737253952899318
1200 300 0.985 21.746640520282863 0.05459171059492471 7.273686315960041e-05 9.39482129748475e-05 9.395704007085857e-05 0.0
650 400 0.0 0.0 nan 0.0 0.0 0.0 nan
900 200 0.98 3.252203253512847 0.06719241473230768 0.0001886831664415328 0.00013419113527718415 0.00013420914495471022 0.00024809388064008463
900 90 0.985 31.24679675985872 0.10363181988521386 0.00016987930431184995 0.0001659921240092568 0.00016601968196889417 0.00022347364755423657
1400 800 0.0 0.0 nan nan nan nan nan
1200 95 0.99 1908.2777652099087 0.1326252257341436 5.568025205559803e-05 5.9032423485597616e-05 5.903590851835014e-05 1.4258370955207017e-05
2000 95 0.98 11606.521722143723 0.3096109399354389 0.00013040286300922515 0.0001379209596541102 0.00013793998446914285 0.0
900 600 0.8250000000000001 0.0 nan 0.0 0.0 0.0 nan
900 60 0.985 141.47885074252662 0.20262453751604345 2.4507995838292007e-05 2.577546694367013e-05 2.5776131335491302e-05 0.0
800 90 0.965 6.823881487537367 0.5341683571487621 0.0 0.0 0.0 0.0
650 60 0.535 0.8042085858067666 1.0 0.0 0.0 0.0 0.0
