{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
4000 1200 0.0 0.0 nan nan nan nan nan
650 100 0.0 4.107533851357007 1.0 0.0 0.0 0.0 nan
3500 400 0.905 24749.860320058342 0.6270752178444579 0.00673210695652961 0.007235922834698066 0.007288663038009217 0.0
1400 125 0.97 4587.9667031692115 0.2964611713989157 0.00037817792672427636 0.00043977150511698745 0.000439964989182479 6.921248635688012e-05
1000 400 0.0 1.0431107205859906 1.0 0.012730612869611087 0.0 0.0 0.09426795390381766
400 95 0.0 0.0 nan nan nan nan nan
550 200 0.0 0.0 nan 0.0 0.0 0.0 0.0
3000 125 0.855 21001.86091752458 0.6135176135071405 0.00433255905770708 0.00438491344386832 0.004404225591875967 0.0035230602867383142
550 300 0.0 0.0 nan 0.0 nan nan 0.0
300 60 0.0 0.0 nan nan nan nan nan
3500 2600 0.0 0.0 nan nan nan nan nan
550 150 0.0 0.0 nan 0.0 0.0 0.0 nan
700 400 0.0 0.0 nan nan nan nan nan
800 80 0.93 6.691717475377568 0.49573131760538885 0.0009128618283861024 0.0008632177708393107 0.0008639635595372609 0.0020805338158951265
2000 1000 0.0 0.0 nan nan nan nan nan
800 60 0.93 4.934772518941943 0.19224698947510804 0.0008425194233177157 0.0008751314215665082 0.0008758979473823481 0.0
2500 1400 0.0 0.0 nan nan nan nan nan
4000 3000 0.0 0.0 nan nan nan nan nan
1800 400 0.97 509.7240686986975 0.26387390125345184 0.0007548222608208433 0.0008266764424905072 0.0008273604018441613 0.0
1200 400 0.96 5.968777615672179 0.11196244709309505 0.0005818041315454684 0.0006395296873986659 0.0006399389473536212 0.0
650 70 0.0 0.0 nan 0.0 0.0 0.0 nan
3500 100 0.8150000000000001 22215.642384687333 0.5887885435080239 0.006019548775089459 0.006151367335631171 0.006189440859962968 0.0
4000 80 0.76 30868.323778940543 0.6864176691232722 0.007974300389105526 0.008111762578983231 0.008178101395853243 0.0
1000 300 0.965 0.8167040721286599 0.046280195864150345 0.0032593646526083344 0.004428583910669957 0.00444828350744111 0.0
1600 150 0.97 6285.263607369749 0.29512083642625747 0.00024552566045355363 0.0003035297925770087 0.0003036219508847826 0.00010275219924410184
3500 80 0.81 23474.02368195496 0.654795290107036 0.006159061144768287 0.006264745642807657 0.0063042401035274444 0.0
500 100 0.0 0.0 nan 0.0 0.0 0.0 nan
1200 600 0.0 0.0 nan 0.18385541465242333 0.0 0.0 0.4207064599351613
3500 1200 0.0 0.0 nan nan nan nan nan
1200 1000 0.0 0.0 nan nan nan nan nan
1000 60 0.98 711.6358537685265 0.2615044085445405 0.0003747228154745079 0.00035160442475387404 0.00035172809390800235 0.0009081673436250965
1600 1200 0.0 0.0 nan nan nan nan nan
600 125 0.0 0.0 nan 0.0 0.0 0.0 nan
900 150 0.97 14.473354593928237 0.15733438608590355 0.001111152529099875 0.0012550246115384065 0.0012566016775706582 0.0008213396649095166
1400 800 0.0 0.0 nan 0.0 nan nan 0.0
700 300 0.06 0.0 nan 0.858851555912227 1.0 nan 0.0
1200 80 0.975 2025.2201852026783 0.2811626501847366 0.00046696512848270967 0.0004373021642451379 0.0004374934810912622 0.001038061509947682
1200 500 0.0 0.0 nan 0.0 0.0 0.0 0.0
400 200 0.0 0.0 nan nan nan nan nan
900 70 0.9500000000000001 119.01197646846795 0.4354971375440044 0.0005804832990251956 0.0004995458785000494 0.0004997955493067983 0.002185985143073798
2500 125 0.935 14295.46065996019 0.47423827070701086 0.002214153630916187 0.0023403639319363664 0.0023458540842246716 0.0009737905236896925
4000 1000 0.0 1.4332961793019077 1.0 nan nan nan nan
2500 80 0.935 11677.381407568915 0.4841647692359325 0.0023443349462549446 0.002371154722164256 0.0023767904600872866 0.0013328268712675814
600 200 0.0 0.0 nan 0.0 0.0 0.0 0.0
400 90 0.0 0.0 nan nan nan nan nan
1000 90 0.98 420.0410148190605 0.182812407598797 0.00034081441044886835 0.00030991221497871286 0.0003100082903346322 0.0008479915865622573
400 150 0.0 0.0 nan nan nan nan nan
1800 100 0.965 6252.649739492207 0.24744016225444815 0.000340019963671227 0.0003537220607204076 0.00035384722428976354 0.00012108607026903519
2000 1200 0.0 0.0 nan nan nan nan nan
3500 1400 0.0 0.0 nan nan nan nan nan
2500 400 0.9450000000000001 10744.1856912469 0.5547840569028145 0.0027643522239220644 0.002639101264404327 0.0026460845494845927 0.003997252638117973
1000 95 0.965 430.7265107874962 0.23133734505620038 0.0006588129309718032 0.0005628684108912303 0.0005631854101680887 0.002015614001961877
2000 800 0.0 0.0 nan nan nan nan nan
1800 1000 0.0 0.0 nan nan nan nan nan
1200 800 0.0 0.0 nan nan nan nan nan
2000 600 0.81 20.547895467838153 0.6457446840108801 0.03803671722758193 0.0430335543941498 0.044968718173713486 0.0
1800 60 0.965 9240.471219620118 0.3584589387234049 0.00033918176363835424 0.00034288653429160655 0.0003430041457944056 0.00023071435962185625
800 150 0.905 0.835926986049063 0.6406310400950321 0.02644515579446903 0.03751580991340785 0.03897810509493423 0.002042957016335519
4000 125 0.76 32969.334239486336 0.680861038023431 0.008558097411170569 0.008722822560800038 0.008799579733424311 0.0035839625480968036
500 80 0.0 0.0 nan 0.0 0.0 0.0 nan
3000 1400 0.0 0.0 nan nan nan nan nan
1800 150 0.975 7642.748199521364 0.2552713038396571 0.00018309251547493234 0.00023403749197022469 0.00023409227833993696 4.013273322905844e-05
4000 150 0.8150000000000001 30189.036166982 0.6379363608484391 0.008139996423620201 0.00842841581081386 0.008500057832643343 0.005281673697478636
650 80 0.0 0.0 nan 0.0 0.0 0.0 nan
1400 90 0.98 2750.2536450177427 0.18539296753416484 0.0002170903639237756 0.000221867650971014 0.00022191688714947664 0.00013222782123279136
500 150 0.0 0.0 nan 0.0 0.0 0.0 nan
2500 200 0.93 11770.554381598091 0.4996064233574432 0.002318974503591181 0.002178557597759987 0.0021833140732225027 0.0026864436943812467
3000 1600 0.0 0.0 nan nan nan nan nan
2000 100 0.965 7014.661094804938 0.2495725126579764 0.00046090548497979185 0.00048701652218348525 0.00048725382284570823 0.0
1800 1200 0.0 0.0 nan nan nan nan nan
3000 2000 0.0 0.0 nan nan nan nan nan
300 150 0.0 0.0 nan nan nan nan nan
3000 80 0.85 17972.977760167214 0.625700717664795 0.004325515329448375 0.004409681188564305 0.004429212604064601 0.0
3000 60 0.835 20065.069608668822 0.6513696330283696 0.004174201377718004 0.004237548881679523 0.004255582118928483 0.0
300 100 0.0 0.0 nan nan nan nan nan
3000 800 0.295 14.427257462829337 0.8011302080788996 0.21490361504194264 0.21490361504194264 0.2737289575641385 nan
1200 300 0.975 15.043891524081795 0.04098630350441761 0.00043328884301005157 0.0005636915945314752 0.0005640095219582388 0.0
700 200 0.0 0.0 nan 0.11457137244239353 0.0 0.0 0.32132593567006945
900 600 0.0 0.0 nan nan nan nan nan
400 100 0.0 0.0 nan nan nan nan nan
4000 800 0.295 2244.1076394579527 0.8649391709290387 1.0 1.0 nan nan
700 125 0.0 5.615666759281897 1.0 0.0 0.0 0.0 0.0
1400 1000 0.0 0.0 nan nan nan nan nan
3000 500 0.835 14390.06860046717 0.773691627829393 0.011297674197189609 0.006870825146786972 0.00691835998857097 0.04518302323567375
2500 500 0.835 3769.7124565860304 0.7599784855881787 0.009672187038458216 0.008199013488114488 0.00826679303571779 0.02070110757544418
